"","plot","date","month","year","month.txt","lat","lon","spei"
"23119","BD3.5","2/1/1963",2,1963,"Feb",65.07541,-150.32988,-0.256678551
"23120","CPCR","2/1/1963",2,1963,"Feb",65.184791,-147.388939,0.032324504
"23121","F028","2/1/1963",2,1963,"Feb",64.83533178,-148.085284,-0.258946508
"23122","L137","2/1/1963",2,1963,"Feb",65.197966,-147.240658,0.237801358
"23123","MDMX","2/1/1963",2,1963,"Feb",64.9043,-148.3197,-0.265071034
"23124","tcc55","2/1/1963",2,1963,"Feb",63.2182,-142.2077,1.657943606
"23125","tcc56","2/1/1963",2,1963,"Feb",63.2182,-142.2077327,1.657943606
"23126","tcc57","2/1/1963",2,1963,"Feb",63.2182,-142.2077327,1.657943606
"23127","A218","3/1/1963",3,1963,"Mar",64.54661,-146.82771,2.270677328
"23128","C138","3/1/1963",3,1963,"Mar",65.20908,-147.21226,2.146948814
"23129","D012","3/1/1963",3,1963,"Mar",64.29331,-146.44898,2.258070946
"23130","D017","3/1/1963",3,1963,"Mar",64.27177,-146.18503,1.955557466
"23131","D022","3/1/1963",3,1963,"Mar",64.20643,-145.85593,1.955557466
"23132","D953","3/1/1963",3,1963,"Mar",63.47646,-143.83333,1.919005632
"23133","F107","3/1/1963",3,1963,"Mar",65.01387,-147.50263,2.23310113
"23134","F109","3/1/1963",3,1963,"Mar",65.05546,-147.37663,2.23310113
"23135","H039","3/1/1963",3,1963,"Mar",64.39926,-146.88292,2.270677328
"23136","L135","3/1/1963",3,1963,"Mar",65.4746,-148.29583,2.331579924
"23137","M002","3/1/1963",3,1963,"Mar",64.93764,-148.0893,2.325442553
"23138","M129","3/1/1963",3,1963,"Mar",64.90838,-148.20571,2.325442553
"23139","M317","3/1/1963",3,1963,"Mar",64.87877,-148.34483,2.307061672
"23140","N117","3/1/1963",3,1963,"Mar",64.59141,-149.03287,2.331621647
"23141","N088","3/1/1963",3,1963,"Mar",64.64441,-148.82215,2.331621647
"23142","N130","3/1/1963",3,1963,"Mar",64.65214,-148.70134,2.351740837
"23143","N059","3/1/1963",3,1963,"Mar",64.62197,-149.04625,2.331621647
"23144","N307","3/1/1963",3,1963,"Mar",64.4847,-149.07802,2.331621647
"23145","N424","3/1/1963",3,1963,"Mar",64.70219,-148.65499,2.351740837
"23146","S244","3/1/1963",3,1963,"Mar",64.52528,-146.96903,2.270677328
"23147","S157","3/1/1963",3,1963,"Mar",63.68814,-144.48096,1.48523581
"23148","T105","3/1/1963",3,1963,"Mar",64.84778,-147.034,2.146948814
"23149","BCEF","3/1/1963",3,1963,"Mar",64.742956,-148.316347,2.351740837
"23150","BD3.5","3/1/1963",3,1963,"Mar",65.07541,-150.32988,2.305321932
"23151","CPCR","3/1/1963",3,1963,"Mar",65.184791,-147.388939,2.23310113
"23152","F028","3/1/1963",3,1963,"Mar",64.83533178,-148.085284,2.325442553
"23153","L137","3/1/1963",3,1963,"Mar",65.197966,-147.240658,2.146948814
"23154","MDMX","3/1/1963",3,1963,"Mar",64.9043,-148.3197,2.307061672
"23155","tcc55","3/1/1963",3,1963,"Mar",63.2182,-142.2077,1.740055442
"23156","tcc56","3/1/1963",3,1963,"Mar",63.2182,-142.2077327,1.740055442
"23157","tcc57","3/1/1963",3,1963,"Mar",63.2182,-142.2077327,1.740055442
"23158","A218","4/1/1963",4,1963,"Apr",64.54661,-146.82771,1.041494846
"23159","C138","4/1/1963",4,1963,"Apr",65.20908,-147.21226,1.048735261
"23160","D012","4/1/1963",4,1963,"Apr",64.29331,-146.44898,1.007400513
"23161","D017","4/1/1963",4,1963,"Apr",64.27177,-146.18503,0.919144273
"23162","D022","4/1/1963",4,1963,"Apr",64.20643,-145.85593,0.919144273
"23163","D953","4/1/1963",4,1963,"Apr",63.47646,-143.83333,0.904076517
"23164","F107","4/1/1963",4,1963,"Apr",65.01387,-147.50263,0.879813194
"23165","F109","4/1/1963",4,1963,"Apr",65.05546,-147.37663,0.879813194
"23166","H039","4/1/1963",4,1963,"Apr",64.39926,-146.88292,1.041494846
"23167","L135","4/1/1963",4,1963,"Apr",65.4746,-148.29583,0.861100316
"23168","M002","4/1/1963",4,1963,"Apr",64.93764,-148.0893,1.231227517
"23169","M129","4/1/1963",4,1963,"Apr",64.90838,-148.20571,1.231227517
"23170","M317","4/1/1963",4,1963,"Apr",64.87877,-148.34483,1.170959949
"23171","N117","4/1/1963",4,1963,"Apr",64.59141,-149.03287,1.371044636
"23172","N088","4/1/1963",4,1963,"Apr",64.64441,-148.82215,1.371044636
"23173","N130","4/1/1963",4,1963,"Apr",64.65214,-148.70134,1.053470016
"23174","N059","4/1/1963",4,1963,"Apr",64.62197,-149.04625,1.371044636
"23175","N307","4/1/1963",4,1963,"Apr",64.4847,-149.07802,1.371044636
"23176","N424","4/1/1963",4,1963,"Apr",64.70219,-148.65499,1.053470016
"23177","S244","4/1/1963",4,1963,"Apr",64.52528,-146.96903,1.041494846
"23178","S157","4/1/1963",4,1963,"Apr",63.68814,-144.48096,0.709798992
"23179","T105","4/1/1963",4,1963,"Apr",64.84778,-147.034,1.048735261
"23180","BCEF","4/1/1963",4,1963,"Apr",64.742956,-148.316347,1.053470016
"23181","BD3.5","4/1/1963",4,1963,"Apr",65.07541,-150.32988,1.182761312
"23182","CPCR","4/1/1963",4,1963,"Apr",65.184791,-147.388939,0.879813194
"23183","F028","4/1/1963",4,1963,"Apr",64.83533178,-148.085284,1.231227517
"23184","L137","4/1/1963",4,1963,"Apr",65.197966,-147.240658,1.048735261
"23185","MDMX","4/1/1963",4,1963,"Apr",64.9043,-148.3197,1.170959949
"23186","tcc55","4/1/1963",4,1963,"Apr",63.2182,-142.2077,0.843986154
"23187","tcc56","4/1/1963",4,1963,"Apr",63.2182,-142.2077327,0.843986154
"23188","tcc57","4/1/1963",4,1963,"Apr",63.2182,-142.2077327,0.843986154
"23189","A218","5/1/1963",5,1963,"May",64.54661,-146.82771,-1.003658652
"23190","C138","5/1/1963",5,1963,"May",65.20908,-147.21226,-1.010131955
"23191","D012","5/1/1963",5,1963,"May",64.29331,-146.44898,-1.007447958
"23192","D017","5/1/1963",5,1963,"May",64.27177,-146.18503,-1.053440094
"23193","D022","5/1/1963",5,1963,"May",64.20643,-145.85593,-1.053440094
"23194","D953","5/1/1963",5,1963,"May",63.47646,-143.83333,-1.132569194
"23195","F107","5/1/1963",5,1963,"May",65.01387,-147.50263,-0.982689083
"23196","F109","5/1/1963",5,1963,"May",65.05546,-147.37663,-0.982689083
"23197","H039","5/1/1963",5,1963,"May",64.39926,-146.88292,-1.003658652
"23198","L135","5/1/1963",5,1963,"May",65.4746,-148.29583,-1.152597189
"23199","M002","5/1/1963",5,1963,"May",64.93764,-148.0893,-1.100871444
"23200","M129","5/1/1963",5,1963,"May",64.90838,-148.20571,-1.100871444
"23201","M317","5/1/1963",5,1963,"May",64.87877,-148.34483,-1.172128081
"23202","N117","5/1/1963",5,1963,"May",64.59141,-149.03287,-0.966267288
"23203","N088","5/1/1963",5,1963,"May",64.64441,-148.82215,-0.966267288
"23204","N130","5/1/1963",5,1963,"May",64.65214,-148.70134,-1.165948749
"23205","N059","5/1/1963",5,1963,"May",64.62197,-149.04625,-0.966267288
"23206","N307","5/1/1963",5,1963,"May",64.4847,-149.07802,-0.966267288
"23207","N424","5/1/1963",5,1963,"May",64.70219,-148.65499,-1.165948749
"23208","S244","5/1/1963",5,1963,"May",64.52528,-146.96903,-1.003658652
"23209","S157","5/1/1963",5,1963,"May",63.68814,-144.48096,-1.054772735
"23210","T105","5/1/1963",5,1963,"May",64.84778,-147.034,-1.010131955
"23211","BCEF","5/1/1963",5,1963,"May",64.742956,-148.316347,-1.165948749
"23212","BD3.5","5/1/1963",5,1963,"May",65.07541,-150.32988,-0.995463729
"23213","CPCR","5/1/1963",5,1963,"May",65.184791,-147.388939,-0.982689083
"23214","F028","5/1/1963",5,1963,"May",64.83533178,-148.085284,-1.100871444
"23215","L137","5/1/1963",5,1963,"May",65.197966,-147.240658,-1.010131955
"23216","MDMX","5/1/1963",5,1963,"May",64.9043,-148.3197,-1.172128081
"23217","tcc55","5/1/1963",5,1963,"May",63.2182,-142.2077,-1.309634209
"23218","tcc56","5/1/1963",5,1963,"May",63.2182,-142.2077327,-1.309634209
"23219","tcc57","5/1/1963",5,1963,"May",63.2182,-142.2077327,-1.309634209
"23220","A218","6/1/1963",6,1963,"Jun",64.54661,-146.82771,1.798423767
"23221","C138","6/1/1963",6,1963,"Jun",65.20908,-147.21226,1.842235446
"23222","D012","6/1/1963",6,1963,"Jun",64.29331,-146.44898,1.794746876
"23223","D017","6/1/1963",6,1963,"Jun",64.27177,-146.18503,1.623886704
"23224","D022","6/1/1963",6,1963,"Jun",64.20643,-145.85593,1.623886704
"23225","D953","6/1/1963",6,1963,"Jun",63.47646,-143.83333,1.406604648
"23226","F107","6/1/1963",6,1963,"Jun",65.01387,-147.50263,1.823087692
"23227","F109","6/1/1963",6,1963,"Jun",65.05546,-147.37663,1.823087692
"23228","H039","6/1/1963",6,1963,"Jun",64.39926,-146.88292,1.798423767
"23229","L135","6/1/1963",6,1963,"Jun",65.4746,-148.29583,1.705960274
"23230","M002","6/1/1963",6,1963,"Jun",64.93764,-148.0893,1.898384452
"23231","M129","6/1/1963",6,1963,"Jun",64.90838,-148.20571,1.898384452
"23232","M317","6/1/1963",6,1963,"Jun",64.87877,-148.34483,1.916821957
"23233","N117","6/1/1963",6,1963,"Jun",64.59141,-149.03287,1.990487695
"23234","N088","6/1/1963",6,1963,"Jun",64.64441,-148.82215,1.990487695
"23235","N130","6/1/1963",6,1963,"Jun",64.65214,-148.70134,2.024156332
"23236","N059","6/1/1963",6,1963,"Jun",64.62197,-149.04625,1.990487695
"23237","N307","6/1/1963",6,1963,"Jun",64.4847,-149.07802,1.990487695
"23238","N424","6/1/1963",6,1963,"Jun",64.70219,-148.65499,2.024156332
"23239","S244","6/1/1963",6,1963,"Jun",64.52528,-146.96903,1.798423767
"23240","S157","6/1/1963",6,1963,"Jun",63.68814,-144.48096,1.457232833
"23241","T105","6/1/1963",6,1963,"Jun",64.84778,-147.034,1.842235446
"23242","BCEF","6/1/1963",6,1963,"Jun",64.742956,-148.316347,2.024156332
"23243","BD3.5","6/1/1963",6,1963,"Jun",65.07541,-150.32988,1.898715973
"23244","CPCR","6/1/1963",6,1963,"Jun",65.184791,-147.388939,1.823087692
"23245","F028","6/1/1963",6,1963,"Jun",64.83533178,-148.085284,1.898384452
"23246","L137","6/1/1963",6,1963,"Jun",65.197966,-147.240658,1.842235446
"23247","MDMX","6/1/1963",6,1963,"Jun",64.9043,-148.3197,1.916821957
"23248","tcc55","6/1/1963",6,1963,"Jun",63.2182,-142.2077,0.919924617
"23249","tcc56","6/1/1963",6,1963,"Jun",63.2182,-142.2077327,0.919924617
"23250","tcc57","6/1/1963",6,1963,"Jun",63.2182,-142.2077327,0.919924617
"23251","A218","7/1/1963",7,1963,"Jul",64.54661,-146.82771,0.2544083
"23252","C138","7/1/1963",7,1963,"Jul",65.20908,-147.21226,0.721245229
"23253","D012","7/1/1963",7,1963,"Jul",64.29331,-146.44898,0.221993849
"23254","D017","7/1/1963",7,1963,"Jul",64.27177,-146.18503,0.096279047
"23255","D022","7/1/1963",7,1963,"Jul",64.20643,-145.85593,0.096279047
"23256","D953","7/1/1963",7,1963,"Jul",63.47646,-143.83333,0.150253162
"23257","F107","7/1/1963",7,1963,"Jul",65.01387,-147.50263,0.804243863
"23258","F109","7/1/1963",7,1963,"Jul",65.05546,-147.37663,0.804243863
"23259","H039","7/1/1963",7,1963,"Jul",64.39926,-146.88292,0.2544083
"23260","L135","7/1/1963",7,1963,"Jul",65.4746,-148.29583,0.88490957
"23261","M002","7/1/1963",7,1963,"Jul",64.93764,-148.0893,0.80760175
"23262","M129","7/1/1963",7,1963,"Jul",64.90838,-148.20571,0.80760175
"23263","M317","7/1/1963",7,1963,"Jul",64.87877,-148.34483,0.826014161
"23264","N117","7/1/1963",7,1963,"Jul",64.59141,-149.03287,0.711072505
"23265","N088","7/1/1963",7,1963,"Jul",64.64441,-148.82215,0.711072505
"23266","N130","7/1/1963",7,1963,"Jul",64.65214,-148.70134,0.664809465
"23267","N059","7/1/1963",7,1963,"Jul",64.62197,-149.04625,0.711072505
"23268","N307","7/1/1963",7,1963,"Jul",64.4847,-149.07802,0.711072505
"23269","N424","7/1/1963",7,1963,"Jul",64.70219,-148.65499,0.664809465
"23270","S244","7/1/1963",7,1963,"Jul",64.52528,-146.96903,0.2544083
"23271","S157","7/1/1963",7,1963,"Jul",63.68814,-144.48096,0.082523391
"23272","T105","7/1/1963",7,1963,"Jul",64.84778,-147.034,0.721245229
"23273","BCEF","7/1/1963",7,1963,"Jul",64.742956,-148.316347,0.664809465
"23274","BD3.5","7/1/1963",7,1963,"Jul",65.07541,-150.32988,0.892024517
"23275","CPCR","7/1/1963",7,1963,"Jul",65.184791,-147.388939,0.804243863
"23276","F028","7/1/1963",7,1963,"Jul",64.83533178,-148.085284,0.80760175
"23277","L137","7/1/1963",7,1963,"Jul",65.197966,-147.240658,0.721245229
"23278","MDMX","7/1/1963",7,1963,"Jul",64.9043,-148.3197,0.826014161
"23279","tcc55","7/1/1963",7,1963,"Jul",63.2182,-142.2077,0.011076446
"23280","tcc56","7/1/1963",7,1963,"Jul",63.2182,-142.2077327,0.011076446
"23281","tcc57","7/1/1963",7,1963,"Jul",63.2182,-142.2077327,0.011076446
"23282","A218","8/1/1963",8,1963,"Aug",64.54661,-146.82771,0.501529992
"23283","C138","8/1/1963",8,1963,"Aug",65.20908,-147.21226,1.074744225
"23284","D012","8/1/1963",8,1963,"Aug",64.29331,-146.44898,0.375032961
"23285","D017","8/1/1963",8,1963,"Aug",64.27177,-146.18503,0.2330378
"23286","D022","8/1/1963",8,1963,"Aug",64.20643,-145.85593,0.2330378
"23287","D953","8/1/1963",8,1963,"Aug",63.47646,-143.83333,-0.345825106
"23288","F107","8/1/1963",8,1963,"Aug",65.01387,-147.50263,1.144886971
"23289","F109","8/1/1963",8,1963,"Aug",65.05546,-147.37663,1.144886971
"23290","H039","8/1/1963",8,1963,"Aug",64.39926,-146.88292,0.501529992
"23291","L135","8/1/1963",8,1963,"Aug",65.4746,-148.29583,1.387603164
"23292","M002","8/1/1963",8,1963,"Aug",64.93764,-148.0893,1.301135778
"23293","M129","8/1/1963",8,1963,"Aug",64.90838,-148.20571,1.301135778
"23294","M317","8/1/1963",8,1963,"Aug",64.87877,-148.34483,1.350127935
"23295","N117","8/1/1963",8,1963,"Aug",64.59141,-149.03287,1.281051755
"23296","N088","8/1/1963",8,1963,"Aug",64.64441,-148.82215,1.281051755
"23297","N130","8/1/1963",8,1963,"Aug",64.65214,-148.70134,1.231917381
"23298","N059","8/1/1963",8,1963,"Aug",64.62197,-149.04625,1.281051755
"23299","N307","8/1/1963",8,1963,"Aug",64.4847,-149.07802,1.281051755
"23300","N424","8/1/1963",8,1963,"Aug",64.70219,-148.65499,1.231917381
"23301","S244","8/1/1963",8,1963,"Aug",64.52528,-146.96903,0.501529992
"23302","S157","8/1/1963",8,1963,"Aug",63.68814,-144.48096,-0.404426426
"23303","T105","8/1/1963",8,1963,"Aug",64.84778,-147.034,1.074744225
"23304","BCEF","8/1/1963",8,1963,"Aug",64.742956,-148.316347,1.231917381
"23305","BD3.5","8/1/1963",8,1963,"Aug",65.07541,-150.32988,1.457704544
"23306","CPCR","8/1/1963",8,1963,"Aug",65.184791,-147.388939,1.144886971
"23307","F028","8/1/1963",8,1963,"Aug",64.83533178,-148.085284,1.301135778
"23308","L137","8/1/1963",8,1963,"Aug",65.197966,-147.240658,1.074744225
"23309","MDMX","8/1/1963",8,1963,"Aug",64.9043,-148.3197,1.350127935
"23310","tcc55","8/1/1963",8,1963,"Aug",63.2182,-142.2077,-0.948880136
"23311","tcc56","8/1/1963",8,1963,"Aug",63.2182,-142.2077327,-0.948880136
"23312","tcc57","8/1/1963",8,1963,"Aug",63.2182,-142.2077327,-0.948880136
"23313","A218","9/1/1963",9,1963,"Sep",64.54661,-146.82771,-1.52261126
"23314","C138","9/1/1963",9,1963,"Sep",65.20908,-147.21226,-1.739875674
"23315","D012","9/1/1963",9,1963,"Sep",64.29331,-146.44898,-1.536711574
"23316","D017","9/1/1963",9,1963,"Sep",64.27177,-146.18503,-1.460400105
"23317","D022","9/1/1963",9,1963,"Sep",64.20643,-145.85593,-1.460400105
"23318","D953","9/1/1963",9,1963,"Sep",63.47646,-143.83333,-1.22956574
"23319","F107","9/1/1963",9,1963,"Sep",65.01387,-147.50263,-1.746688604
"23320","F109","9/1/1963",9,1963,"Sep",65.05546,-147.37663,-1.746688604
"23321","H039","9/1/1963",9,1963,"Sep",64.39926,-146.88292,-1.52261126
"23322","L135","9/1/1963",9,1963,"Sep",65.4746,-148.29583,-1.645671248
"23323","M002","9/1/1963",9,1963,"Sep",64.93764,-148.0893,-1.573882222
"23324","M129","9/1/1963",9,1963,"Sep",64.90838,-148.20571,-1.573882222
"23325","M317","9/1/1963",9,1963,"Sep",64.87877,-148.34483,-1.685058832
"23326","N117","9/1/1963",9,1963,"Sep",64.59141,-149.03287,-1.624773622
"23327","N088","9/1/1963",9,1963,"Sep",64.64441,-148.82215,-1.624773622
"23328","N130","9/1/1963",9,1963,"Sep",64.65214,-148.70134,-1.693949342
"23329","N059","9/1/1963",9,1963,"Sep",64.62197,-149.04625,-1.624773622
"23330","N307","9/1/1963",9,1963,"Sep",64.4847,-149.07802,-1.624773622
"23331","N424","9/1/1963",9,1963,"Sep",64.70219,-148.65499,-1.693949342
"23332","S244","9/1/1963",9,1963,"Sep",64.52528,-146.96903,-1.52261126
"23333","S157","9/1/1963",9,1963,"Sep",63.68814,-144.48096,-1.53095901
"23334","T105","9/1/1963",9,1963,"Sep",64.84778,-147.034,-1.739875674
"23335","BCEF","9/1/1963",9,1963,"Sep",64.742956,-148.316347,-1.693949342
"23336","BD3.5","9/1/1963",9,1963,"Sep",65.07541,-150.32988,-1.707950354
"23337","CPCR","9/1/1963",9,1963,"Sep",65.184791,-147.388939,-1.746688604
"23338","F028","9/1/1963",9,1963,"Sep",64.83533178,-148.085284,-1.573882222
"23339","L137","9/1/1963",9,1963,"Sep",65.197966,-147.240658,-1.739875674
"23340","MDMX","9/1/1963",9,1963,"Sep",64.9043,-148.3197,-1.685058832
"23341","tcc55","9/1/1963",9,1963,"Sep",63.2182,-142.2077,-1.11648345
"23342","tcc56","9/1/1963",9,1963,"Sep",63.2182,-142.2077327,-1.11648345
"23343","tcc57","9/1/1963",9,1963,"Sep",63.2182,-142.2077327,-1.11648345
"23344","A218","10/1/1963",10,1963,"Oct",64.54661,-146.82771,0.935504377
"23345","C138","10/1/1963",10,1963,"Oct",65.20908,-147.21226,-0.055324096
"23346","D012","10/1/1963",10,1963,"Oct",64.29331,-146.44898,0.567466557
"23347","D017","10/1/1963",10,1963,"Oct",64.27177,-146.18503,0.530852616
"23348","D022","10/1/1963",10,1963,"Oct",64.20643,-145.85593,0.530852616
"23349","D953","10/1/1963",10,1963,"Oct",63.47646,-143.83333,0.050379664
"23350","F107","10/1/1963",10,1963,"Oct",65.01387,-147.50263,0.440911472
"23351","F109","10/1/1963",10,1963,"Oct",65.05546,-147.37663,0.440911472
"23352","H039","10/1/1963",10,1963,"Oct",64.39926,-146.88292,0.935504377
"23353","L135","10/1/1963",10,1963,"Oct",65.4746,-148.29583,1.398164153
"23354","M002","10/1/1963",10,1963,"Oct",64.93764,-148.0893,1.395760059
"23355","M129","10/1/1963",10,1963,"Oct",64.90838,-148.20571,1.395760059
"23356","M317","10/1/1963",10,1963,"Oct",64.87877,-148.34483,1.424995661
"23357","N117","10/1/1963",10,1963,"Oct",64.59141,-149.03287,1.372575164
"23358","N088","10/1/1963",10,1963,"Oct",64.64441,-148.82215,1.372575164
"23359","N130","10/1/1963",10,1963,"Oct",64.65214,-148.70134,1.368388653
"23360","N059","10/1/1963",10,1963,"Oct",64.62197,-149.04625,1.372575164
"23361","N307","10/1/1963",10,1963,"Oct",64.4847,-149.07802,1.372575164
"23362","N424","10/1/1963",10,1963,"Oct",64.70219,-148.65499,1.368388653
"23363","S244","10/1/1963",10,1963,"Oct",64.52528,-146.96903,0.935504377
"23364","S157","10/1/1963",10,1963,"Oct",63.68814,-144.48096,0.00535003
"23365","T105","10/1/1963",10,1963,"Oct",64.84778,-147.034,-0.055324096
"23366","BCEF","10/1/1963",10,1963,"Oct",64.742956,-148.316347,1.368388653
"23367","BD3.5","10/1/1963",10,1963,"Oct",65.07541,-150.32988,1.323265553
"23368","CPCR","10/1/1963",10,1963,"Oct",65.184791,-147.388939,0.440911472
"23369","F028","10/1/1963",10,1963,"Oct",64.83533178,-148.085284,1.395760059
"23370","L137","10/1/1963",10,1963,"Oct",65.197966,-147.240658,-0.055324096
"23371","MDMX","10/1/1963",10,1963,"Oct",64.9043,-148.3197,1.424995661
"23372","tcc55","10/1/1963",10,1963,"Oct",63.2182,-142.2077,-0.242522776
"23373","tcc56","10/1/1963",10,1963,"Oct",63.2182,-142.2077327,-0.242522776
"23374","tcc57","10/1/1963",10,1963,"Oct",63.2182,-142.2077327,-0.242522776
"23375","A218","11/1/1963",11,1963,"Nov",64.54661,-146.82771,-1.333574653
"23376","C138","11/1/1963",11,1963,"Nov",65.20908,-147.21226,-1.714603186
"23377","D012","11/1/1963",11,1963,"Nov",64.29331,-146.44898,-1.474241495
"23378","D017","11/1/1963",11,1963,"Nov",64.27177,-146.18503,-1.630483031
"23379","D022","11/1/1963",11,1963,"Nov",64.20643,-145.85593,-1.630483031
"23380","D953","11/1/1963",11,1963,"Nov",63.47646,-143.83333,-1.551465034
"23381","F107","11/1/1963",11,1963,"Nov",65.01387,-147.50263,-1.497856379
"23382","F109","11/1/1963",11,1963,"Nov",65.05546,-147.37663,-1.497856379
"23383","H039","11/1/1963",11,1963,"Nov",64.39926,-146.88292,-1.333574653
"23384","L135","11/1/1963",11,1963,"Nov",65.4746,-148.29583,-1.497953653
"23385","M002","11/1/1963",11,1963,"Nov",64.93764,-148.0893,-1.580228329
"23386","M129","11/1/1963",11,1963,"Nov",64.90838,-148.20571,-1.580228329
"23387","M317","11/1/1963",11,1963,"Nov",64.87877,-148.34483,-1.677799582
"23388","N117","11/1/1963",11,1963,"Nov",64.59141,-149.03287,-1.493960619
"23389","N088","11/1/1963",11,1963,"Nov",64.64441,-148.82215,-1.493960619
"23390","N130","11/1/1963",11,1963,"Nov",64.65214,-148.70134,-1.497511506
"23391","N059","11/1/1963",11,1963,"Nov",64.62197,-149.04625,-1.493960619
"23392","N307","11/1/1963",11,1963,"Nov",64.4847,-149.07802,-1.493960619
"23393","N424","11/1/1963",11,1963,"Nov",64.70219,-148.65499,-1.497511506
"23394","S244","11/1/1963",11,1963,"Nov",64.52528,-146.96903,-1.333574653
"23395","S157","11/1/1963",11,1963,"Nov",63.68814,-144.48096,-1.273694277
"23396","T105","11/1/1963",11,1963,"Nov",64.84778,-147.034,-1.714603186
"23397","BCEF","11/1/1963",11,1963,"Nov",64.742956,-148.316347,-1.497511506
"23398","BD3.5","11/1/1963",11,1963,"Nov",65.07541,-150.32988,-1.557690382
"23399","CPCR","11/1/1963",11,1963,"Nov",65.184791,-147.388939,-1.497856379
"23400","F028","11/1/1963",11,1963,"Nov",64.83533178,-148.085284,-1.580228329
